Unnamed: 0,PAC,FOOD,NEP,BIO,FOODVALUEC,FOODVALUED,TREEVALUEC,TREEVALUED
427,210113,965.82,245.82869,56,0.296205,467.5,399.4095026,474.45
432,210181,965.82,190.31304,40,0.296205,467.5,399.4095026,474.45
467,210681,965.82,352.86311,41,0.296205,467.5,399.4095026,474.45
449,210381,965.82,292.38197,38,0.296205,467.5,399.4095026,474.45
475,210782,965.82,232.44887,45,0.296205,467.5,399.4095026,474.45
447,210321,965.82,197.81654,39,0.296205,467.5,399.4095026,474.45
501,211204,965.82,260.37511,40,0.296205,467.5,399.4095026,474.45
472,210726,965.82,185.53051,40,0.296205,467.5,399.4095026,474.45
494,211021,965.82,275.45503,41,0.296205,467.5,399.4095026,474.45
505,211281,965.82,234.56419,38,0.296205,467.5,399.4095026,474.45
502,211221,965.82,254.93225,40,0.296205,467.5,399.4095026,474.45
506,211282,965.82,268.49682,40,0.296205,467.5,399.4095026,474.45
428,210114,965.82,224.62845,56,0.296205,467.5,399.4095026,474.45
481,210882,965.82,299.12255,38,0.296205,467.5,399.4095026,474.45
499,211122,965.82,198.47028,38,0.296205,467.5,399.4095026,474.45
498,211104,965.82,216.3721,46,0.296205,467.5,399.4095026,474.45
429,210115,965.82,195.46058,41,0.296205,467.5,399.4095026,474.45
504,211224,965.82,218.17371,44,0.296205,467.5,399.4095026,474.45
493,211011,965.82,175.49323,41,0.296205,467.5,399.4095026,474.45
451,210403,965.82,259.25045,40,0.296205,467.5,399.4095026,474.45
496,211102,965.82,216.3721,57,0.296205,467.5,399.4095026,474.45
495,211081,965.82,216.3721,39,0.296205,467.5,399.4095026,474.45
426,210112,965.82,215.32924,56,0.296205,467.5,399.4095026,474.45
490,211003,965.82,220.67459,41,0.296205,467.5,399.4095026,474.45
425,210111,965.82,203.7474,56,0.296205,467.5,399.4095026,474.45
452,210404,965.82,225.80448,40,0.296205,467.5,399.4095026,474.45
422,210104,965.82,224.23555,56,0.296205,467.5,399.4095026,474.45
445,210304,965.82,259.58473,42,0.296205,467.5,399.4095026,474.45
469,210702,965.82,264.24126,45,0.296205,467.5,399.4095026,474.45
470,210703,965.82,257.42569,45,0.296205,467.5,399.4095026,474.45
476,210802,965.82,232.44887,53,0.296205,467.5,399.4095026,474.45
450,210402,965.82,236.71133,42,0.296205,467.5,399.4095026,474.45
885,330922,816.735,449.63699,36,0.268275,1635,1705.330978,1666.95
829,330206,816.735,501.3308,70,0.268275,1635,1705.330978,1666.95
868,330703,816.735,414.91111,51,0.268275,1635,1705.330978,1666.95
884,330921,816.735,449.63699,40,0.268275,1635,1705.330978,1666.95
840,330305,816.735,482.18015,41,0.268275,1635,1705.330978,1666.95
828,330205,816.735,366.82699,70,0.268275,1635,1705.330978,1666.95
821,330112,816.735,392.78663,95,0.268275,1635,1705.330978,1666.95
894,331083,816.735,499.19605,40,0.268275,1635,1705.330978,1666.95
858,330521,816.735,364.90336,48,0.268275,1635,1705.330978,1666.95
873,330782,816.735,405.44187,40,0.268275,1635,1705.330978,1666.95
836,330282,816.735,388.18378,37,0.268275,1635,1705.330978,1666.95
867,330702,816.735,399.10217,51,0.268275,1635,1705.330978,1666.95
825,330127,816.735,410.5281,52,0.268275,1635,1705.330978,1666.95
876,330802,816.735,417.0473,40,0.268275,1635,1705.330978,1666.95
889,331022,816.735,483.06932,34,0.268275,1635,1705.330978,1666.95
864,330624,816.735,437.58041,41,0.268275,1635,1705.330978,1666.95
882,330902,816.735,449.63699,55,0.268275,1635,1705.330978,1666.95
872,330781,816.735,406.40613,39,0.268275,1635,1705.330978,1666.95
896,331121,816.735,469.89572,40,0.268275,1635,1705.330978,1666.95
871,330727,816.735,451.88799,36,0.268275,1635,1705.330978,1666.95
875,330784,816.735,437.62136,40,0.268275,1635,1705.330978,1666.95
830,330211,816.735,458.12342,70,0.268275,1635,1705.330978,1666.95
870,330726,816.735,396.48637,38,0.268275,1635,1705.330978,1666.95
860,330523,816.735,410.23514,57,0.268275,1635,1705.330978,1666.95
824,330122,816.735,396.27473,51,0.268275,1635,1705.330978,1666.95
832,330213,816.735,437.43986,42,0.268275,1635,1705.330978,1666.95
899,331124,816.735,462.97437,52,0.268275,1635,1705.330978,1666.95
869,330723,816.735,431.09032,42,0.268275,1635,1705.330978,1666.95
887,331003,816.735,493.3725,39,0.268275,1635,1705.330978,1666.95
890,331023,816.735,460.01308,63,0.268275,1635,1705.330978,1666.95
888,331004,816.735,463.8179,39,0.268275,1635,1705.330978,1666.95
897,331122,816.735,466.57788,64,0.268275,1635,1705.330978,1666.95
818,330109,816.735,382.08687,37,0.268275,1635,1705.330978,1666.95
857,330503,816.735,241.49187,40,0.268275,1635,1705.330978,1666.95
895,331102,816.735,458.44174,56,0.268275,1635,1705.330978,1666.95
878,330822,816.735,408.67739,38,0.268275,1635,1705.330978,1666.95
845,330329,816.735,478.48927,85,0.268275,1635,1705.330978,1666.95
834,330226,816.735,455.87425,41,0.268275,1635,1705.330978,1666.95
874,330783,816.735,439.785,41,0.268275,1635,1705.330978,1666.95
841,330324,816.735,508.53859,41,0.268275,1635,1705.330978,1666.95
893,331082,816.735,475.58484,49,0.268275,1635,1705.330978,1666.95
838,330303,816.735,423.6583,34,0.268275,1635,1705.330978,1666.95
891,331024,816.735,486.56101,46,0.268275,1635,1705.330978,1666.95
900,331125,816.735,465.61252,60,0.268275,1635,1705.330978,1666.95
856,330502,816.735,390.01932,40,0.268275,1635,1705.330978,1666.95
833,330225,816.735,497.18176,38,0.268275,1635,1705.330978,1666.95
886,331002,816.735,459.30354,39,0.268275,1635,1705.330978,1666.95
826,330182,816.735,394.47766,46,0.268275,1635,1705.330978,1666.95
866,330683,816.735,418.48144,37,0.268275,1635,1705.330978,1666.95
855,330483,816.735,320.39704,36,0.268275,1635,1705.330978,1666.95
879,330824,816.735,400.5443,79,0.268275,1635,1705.330978,1666.95
853,330481,816.735,389.58506,39,0.268275,1635,1705.330978,1666.95
819,330110,816.735,378.49511,52,0.268275,1635,1705.330978,1666.95
859,330522,816.735,382.36849,38,0.268275,1635,1705.330978,1666.95
892,331081,816.735,476.22957,40,0.268275,1635,1705.330978,1666.95
846,330381,816.735,498.6233,40,0.268275,1635,1705.330978,1666.95
837,330302,816.735,495.82143,34,0.268275,1635,1705.330978,1666.95
820,330111,816.735,397.23318,46,0.268275,1635,1705.330978,1666.95
835,330281,816.735,404.83473,42,0.268275,1635,1705.330978,1666.95
901,331126,816.735,456.93431,76,0.268275,1635,1705.330978,1666.95
844,330328,816.735,467.30115,60,0.268275,1635,1705.330978,1666.95
903,331181,816.735,463.77751,85,0.268275,1635,1705.330978,1666.95
880,330825,816.735,399.74385,38,0.268275,1635,1705.330978,1666.95
898,331123,816.735,454.37851,83,0.268275,1635,1705.330978,1666.95
831,330212,816.735,488.92219,36,0.268275,1635,1705.330978,1666.95
877,330803,816.735,427.46163,40,0.268275,1635,1705.330978,1666.95
862,330603,816.735,416.21186,38,0.268275,1635,1705.330978,1666.95
849,330402,816.735,440.51946,39,0.268275,1635,1705.330978,1666.95
863,330604,816.735,416.02575,38,0.268275,1635,1705.330978,1666.95
850,330411,816.735,440.51946,39,0.268275,1635,1705.330978,1666.95
852,330424,816.735,392.23509,36,0.268275,1635,1705.330978,1666.95
881,330881,816.735,449.63699,47,0.268275,1635,1705.330978,1666.95
861,330602,816.735,411.98428,38,0.268275,1635,1705.330978,1666.95
865,330681,816.735,401.21433,46,0.268275,1635,1705.330978,1666.95
827,330203,816.735,409.44797,36,0.268275,1635,1705.330978,1666.95
847,330382,816.735,518.94212,46,0.268275,1635,1705.330978,1666.95
851,330421,816.735,440.51946,36,0.268275,1635,1705.330978,1666.95
842,330326,816.735,496.96509,47,0.268275,1635,1705.330978,1666.95
843,330327,816.735,527.53341,35,0.268275,1635,1705.330978,1666.95
854,330482,816.735,320.39704,34,0.268275,1635,1705.330978,1666.95
816,330106,816.735,411.34561,58,0.268275,1635,1705.330978,1666.95
883,330903,816.735,449.63699,55,0.268275,1635,1705.330978,1666.95
1587,429021,871.155,399.72688,104,0.57615,300,207.3185111,361.95
1583,422828,871.155,406.37789,77,0.57615,300,207.3185111,361.95
1521,420529,871.155,393.44683,82,0.57615,300,207.3185111,361.95
1580,422825,871.155,407.3068,65,0.57615,300,207.3185111,361.95
1582,422827,871.155,429.40689,50,0.57615,300,207.3185111,361.95
1507,420322,871.155,368.79894,49,0.57615,300,207.3185111,361.95
1509,420324,871.155,389.28741,61,0.57615,300,207.3185111,361.95
1581,422826,871.155,412.67299,60,0.57615,300,207.3185111,361.95
1534,420702,871.155,372.21632,41,0.57615,300,207.3185111,361.95
1553,421024,871.155,257.29889,41,0.57615,300,207.3185111,361.95
1510,420325,871.155,379.74039,79,0.57615,300,207.3185111,361.95
1561,421124,871.155,372.69254,45,0.57615,300,207.3185111,361.95
1578,422822,871.155,415.24856,59,0.57615,300,207.3185111,361.95
1558,421121,871.155,362.11376,41,0.57615,300,207.3185111,361.95
1508,420323,871.155,365.88463,51,0.57615,300,207.3185111,361.95
1579,422823,871.155,415.12142,95,0.57615,300,207.3185111,361.95
1518,420526,871.155,404.97761,87,0.57615,300,207.3185111,361.95
1571,421224,871.155,367.8317,57,0.57615,300,207.3185111,361.95
1506,420304,871.155,368.82059,42,0.57615,300,207.3185111,361.95
1530,420626,871.155,384.51415,60,0.57615,300,207.3185111,361.95
1570,421223,871.155,367.99592,49,0.57615,300,207.3185111,361.95
1543,420921,871.155,323.93765,42,0.57615,300,207.3185111,361.95
1577,422802,871.155,419.1749,90,0.57615,300,207.3185111,361.95
1519,420527,871.155,401.74517,56,0.57615,300,207.3185111,361.95
1569,421222,871.155,375.63931,45,0.57615,300,207.3185111,361.95
1560,421123,871.155,383.41045,45,0.57615,300,207.3185111,361.95
1520,420528,871.155,387.14564,64,0.57615,300,207.3185111,361.95
1544,420922,871.155,326.16996,41,0.57615,300,207.3185111,361.95
1559,421122,871.155,341.92881,44,0.57615,300,207.3185111,361.95
1493,420113,871.155,269.01334,55,0.57615,300,207.3185111,361.95
1491,420111,871.155,323.47275,55,0.57615,300,207.3185111,361.95
1492,420112,871.155,279.7215,55,0.57615,300,207.3185111,361.95
1499,420203,871.155,316.52872,41,0.57615,300,207.3185111,361.95
1500,420204,871.155,343.81148,41,0.57615,300,207.3185111,361.95
1501,420205,871.155,293.86501,41,0.57615,300,207.3185111,361.95
1504,420302,871.155,351.32789,48,0.57615,300,207.3185111,361.95
1505,420303,871.155,391.11181,48,0.57615,300,207.3185111,361.95
1513,420503,871.155,363.3544,58,0.57615,300,207.3185111,361.95
1514,420504,871.155,401.64416,69,0.57615,300,207.3185111,361.95
1515,420505,871.155,399.18754,41,0.57615,300,207.3185111,361.95
1525,420602,871.155,346.44166,42,0.57615,300,207.3185111,361.95
1526,420606,871.155,320.25742,42,0.57615,300,207.3185111,361.95
1538,420804,871.155,330.23879,42,0.57615,300,207.3185111,361.95
1549,421002,871.155,298.59556,41,0.57615,300,207.3185111,361.95
1554,421081,871.155,305.70293,41,0.57615,300,207.3185111,361.95
1564,421127,871.155,356.55998,45,0.57615,300,207.3185111,361.95
1517,420525,871.155,371.43115,44,0.57615,300,207.3185111,361.95
1574,421321,871.155,335.32621,41,0.57615,300,207.3185111,361.95
1547,420982,871.155,348.19389,41,0.57615,300,207.3185111,361.95
1576,422801,871.155,419.46176,59,0.57615,300,207.3185111,361.95
1557,421102,871.155,288.62889,41,0.57615,300,207.3185111,361.95
1563,421126,871.155,373.15286,41,0.57615,300,207.3185111,361.95
1511,420381,871.155,350.72435,47,0.57615,300,207.3185111,361.95
1562,421125,871.155,368.83744,41,0.57615,300,207.3185111,361.95
1568,421221,871.155,323.10071,41,0.57615,300,207.3185111,361.95
1545,420923,871.155,234.40445,41,0.57615,300,207.3185111,361.95
1555,421083,871.155,195.68948,41,0.57615,300,207.3185111,361.95
1551,421022,871.155,305.15844,42,0.57615,300,207.3185111,361.95
1528,420624,871.155,344.00949,48,0.57615,300,207.3185111,361.95
1550,421003,871.155,359.13017,41,0.57615,300,207.3185111,361.95
1552,421023,871.155,239.33867,41,0.57615,300,207.3185111,361.95
1502,420222,871.155,355.97763,45,0.57615,300,207.3185111,361.95
1556,421087,871.155,398.23438,43,0.57615,300,207.3185111,361.95
1566,421182,871.155,358.3247,41,0.57615,300,207.3185111,361.95
1565,421181,871.155,377.11093,41,0.57615,300,207.3185111,361.95
1539,420822,871.155,330.33325,42,0.57615,300,207.3185111,361.95
1567,421202,871.155,370.09978,42,0.57615,300,207.3185111,361.95
1575,421381,871.155,318.13075,41,0.57615,300,207.3185111,361.95
1546,420981,871.155,293.25282,41,0.57615,300,207.3185111,361.95
1535,420703,871.155,372.21632,41,0.57615,300,207.3185111,361.95
1542,420902,871.155,315.86261,42,0.57615,300,207.3185111,361.95
1533,420684,871.155,345.23528,41,0.57615,300,207.3185111,361.95
1531,420682,871.155,340.82951,41,0.57615,300,207.3185111,361.95
1541,420882,871.155,315.86261,43,0.57615,300,207.3185111,361.95
1529,420625,871.155,349.74337,45,0.57615,300,207.3185111,361.95
1537,420802,871.155,338.02539,42,0.57615,300,207.3185111,361.95
1572,421281,871.155,363.38403,43,0.57615,300,207.3185111,361.95
1573,421303,871.155,342.39805,41,0.57615,300,207.3185111,361.95
1494,420114,871.155,303.80463,41,0.57615,300,207.3185111,361.95
1523,420582,871.155,350.76367,45,0.57615,300,207.3185111,361.95
1524,420583,871.155,349.53429,41,0.57615,300,207.3185111,361.95
1540,420881,871.155,353.4351,43,0.57615,300,207.3185111,361.95
1548,420984,871.155,329.50667,41,0.57615,300,207.3185111,361.95
1516,420506,871.155,388.44316,69,0.57615,300,207.3185111,361.95
1586,429006,871.155,306.50861,42,0.57615,300,207.3185111,361.95
1536,420704,871.155,324.85609,41,0.57615,300,207.3185111,361.95
1522,420581,871.155,410.36287,43,0.57615,300,207.3185111,361.95
1503,420281,871.155,321.8527,41,0.57615,300,207.3185111,361.95
1532,420683,871.155,337.6459,41,0.57615,300,207.3185111,361.95
1527,420607,871.155,340.10413,42,0.57615,300,207.3185111,361.95
1585,429005,871.155,296.91037,41,0.57615,300,207.3185111,361.95
1584,429004,871.155,286.63557,41,0.57615,300,207.3185111,361.95
1497,420117,871.155,350.00589,42,0.57615,300,207.3185111,361.95
1496,420116,871.155,303.24086,43,0.57615,300,207.3185111,361.95
1495,420115,871.155,338.42864,46,0.57615,300,207.3185111,361.95
1713,440106,637.005,504.10116,101,-0.194955,945,290.1606264,976.95
1715,440112,637.005,481.07148,101,-0.194955,945,290.1606264,976.95
1717,440114,637.005,573.18405,66,-0.194955,945,290.1606264,976.95
1735,440307,637.005,654.60314,72,-0.194955,945,290.1606264,976.95
1738,440310,637.005,672.88002,72,-0.194955,945,290.1606264,976.95
1740,440402,637.005,501.72896,85,-0.194955,945,290.1606264,976.95
1742,440404,637.005,480.37986,85,-0.194955,945,290.1606264,976.95
1747,440514,637.005,648.7113,69,-0.194955,945,290.1606264,976.95
1755,440703,637.005,423.33886,70,-0.194955,945,290.1606264,976.95
1763,440803,637.005,415.39844,100,-0.194955,945,290.1606264,976.95
1764,440804,637.005,402.60662,100,-0.194955,945,290.1606264,976.95
1765,440811,637.005,376.78841,100,-0.194955,945,290.1606264,976.95
1771,440902,637.005,399.86005,82,-0.194955,945,290.1606264,976.95
1772,440904,637.005,566.61349,74,-0.194955,945,290.1606264,976.95
1777,441203,637.005,693.68545,73,-0.194955,945,290.1606264,976.95
1789,441402,637.005,737.49151,76,-0.194955,945,290.1606264,976.95
1807,441702,637.005,502.91931,78,-0.194955,945,290.1606264,976.95
1811,441802,637.005,595.10109,84,-0.194955,945,290.1606264,976.95
1819,441900,637.005,539.73822,81,-0.194955,945,290.1606264,976.95
1820,442000,637.005,486.88596,82,-0.194955,945,290.1606264,976.95
1821,445102,637.005,727.91326,81,-0.194955,945,290.1606264,976.95
1824,445202,637.005,612.2416,70,-0.194955,945,290.1606264,976.95
1829,445302,637.005,620.5679,71,-0.194955,945,290.1606264,976.95
1752,440606,637.005,269.10263,68,-0.194955,945,290.1606264,976.95
1797,441502,637.005,325.87276,81,-0.194955,945,290.1606264,976.95
1753,440607,637.005,543.04539,71,-0.194955,945,290.1606264,976.95
1714,440111,637.005,493.01451,101,-0.194955,945,290.1606264,976.95
1741,440403,637.005,458.48563,72,-0.194955,945,290.1606264,976.95
1720,440118,637.005,624.82954,76,-0.194955,945,290.1606264,976.95
1785,441303,637.005,634.87462,75,-0.194955,945,290.1606264,976.95
1791,441422,637.005,780.28814,92,-0.194955,945,290.1606264,976.95
1817,441881,637.005,678.64627,101,-0.194955,945,290.1606264,976.95
1719,440117,637.005,703.07886,87,-0.194955,945,290.1606264,976.95
1722,440204,637.005,557.25887,84,-0.194955,945,290.1606264,976.95
1754,440608,637.005,591.68746,72,-0.194955,945,290.1606264,976.95
1767,440825,637.005,442.70725,77,-0.194955,945,290.1606264,976.95
1786,441322,637.005,648.08774,86,-0.194955,945,290.1606264,976.95
1814,441823,637.005,546.50088,114,-0.194955,945,290.1606264,976.95
1727,440232,637.005,517.49565,131,-0.194955,945,290.1606264,976.95
1818,441882,637.005,522.85092,89,-0.194955,945,290.1606264,976.95
1729,440281,637.005,494.09016,117,-0.194955,945,290.1606264,976.95
1726,440229,637.005,726.58244,85,-0.194955,945,290.1606264,976.95
1813,441821,637.005,712.45274,73,-0.194955,945,290.1606264,976.95
1721,440203,637.005,589.1487,84,-0.194955,945,290.1606264,976.95
1760,440784,637.005,561.33028,68,-0.194955,945,290.1606264,976.95
1766,440823,637.005,377.01906,72,-0.194955,945,290.1606264,976.95
1725,440224,637.005,571.10185,88,-0.194955,945,290.1606264,976.95
1816,441826,637.005,495.18283,78,-0.194955,945,290.1606264,976.95
1769,440882,637.005,399.25033,66,-0.194955,945,290.1606264,976.95
1728,440233,637.005,787.2855,77,-0.194955,945,290.1606264,976.95
1784,441302,637.005,635.69079,75,-0.194955,945,290.1606264,976.95
1724,440222,637.005,594.06141,80,-0.194955,945,290.1606264,976.95
1723,440205,637.005,588.12209,84,-0.194955,945,290.1606264,976.95
1809,441721,637.005,587.57121,72,-0.194955,945,290.1606264,976.95
1761,440785,637.005,657.38031,73,-0.194955,945,290.1606264,976.95
1810,441781,637.005,694.77959,88,-0.194955,945,290.1606264,976.95
1812,441803,637.005,718.78557,84,-0.194955,945,290.1606264,976.95
1808,441704,637.005,589.70707,78,-0.194955,945,290.1606264,976.95
1788,441324,637.005,706.87331,86,-0.194955,945,290.1606264,976.95
1823,445122,637.005,705.92233,83,-0.194955,945,290.1606264,976.95
1730,440282,637.005,507.82286,66,-0.194955,945,290.1606264,976.95
1800,441581,637.005,664.01955,77,-0.194955,945,290.1606264,976.95
1804,441623,637.005,795.95689,90,-0.194955,945,290.1606264,976.95
1798,441521,637.005,736.40146,79,-0.194955,945,290.1606264,976.95
1827,445224,637.005,601.59443,73,-0.194955,945,290.1606264,976.95
1815,441825,637.005,618.0544,91,-0.194955,945,290.1606264,976.95
1799,441523,637.005,726.69156,72,-0.194955,945,290.1606264,976.95
1768,440881,637.005,386.61365,68,-0.194955,945,290.1606264,976.95
1787,441323,637.005,742.05813,84,-0.194955,945,290.1606264,976.95
1757,440705,637.005,564.29273,70,-0.194955,945,290.1606264,976.95
1770,440883,637.005,404.4661,72,-0.194955,945,290.1606264,976.95
1822,445103,637.005,761.42027,81,-0.194955,945,290.1606264,976.95
1806,441625,637.005,748.81437,86,-0.194955,945,290.1606264,976.95
1802,441621,637.005,701.50231,80,-0.194955,945,290.1606264,976.95
1792,441423,637.005,743.94814,74,-0.194955,945,290.1606264,976.95
1833,445381,637.005,720.98332,68,-0.194955,945,290.1606264,976.95
1830,445303,637.005,664.48532,71,-0.194955,945,290.1606264,976.95
1783,441284,637.005,677.35761,68,-0.194955,945,290.1606264,976.95
1794,441426,637.005,720.1332,75,-0.194955,945,290.1606264,976.95
1790,441403,637.005,700.6598,76,-0.194955,945,290.1606264,976.95
1832,445322,637.005,701.28645,72,-0.194955,945,290.1606264,976.95
1831,445321,637.005,688.62686,72,-0.194955,945,290.1606264,976.95
1759,440783,637.005,596.84058,68,-0.194955,945,290.1606264,976.95
1795,441427,637.005,776.44934,78,-0.194955,945,290.1606264,976.95
1758,440781,637.005,589.35424,69,-0.194955,945,290.1606264,976.95
1805,441624,637.005,663.88714,77,-0.194955,945,290.1606264,976.95
1828,445281,637.005,688.16926,69,-0.194955,945,290.1606264,976.95
1793,441424,637.005,628.94211,76,-0.194955,945,290.1606264,976.95
1774,440982,637.005,432.18506,73,-0.194955,945,290.1606264,976.95
1778,441204,637.005,653.9505,73,-0.194955,945,290.1606264,976.95
1773,440981,637.005,570.29041,70,-0.194955,945,290.1606264,976.95
1803,441622,637.005,632.19685,73,-0.194955,945,290.1606264,976.95
1826,445222,637.005,709.84103,76,-0.194955,945,290.1606264,976.95
1780,441224,637.005,738.70994,86,-0.194955,945,290.1606264,976.95
1782,441226,637.005,686.38604,77,-0.194955,945,290.1606264,976.95
1748,440515,637.005,659.74279,79,-0.194955,945,290.1606264,976.95
1781,441225,637.005,747.48748,88,-0.194955,945,290.1606264,976.95
1825,445203,637.005,682.70889,70,-0.194955,945,290.1606264,976.95
1796,441481,637.005,632.69206,75,-0.194955,945,290.1606264,976.95
1775,440983,637.005,670.54553,105,-0.194955,945,290.1606264,976.95
1779,441223,637.005,732.34115,74,-0.194955,945,290.1606264,976.95
1746,440513,637.005,557.31931,69,-0.194955,945,290.1606264,976.95
1749,440523,637.005,659.74279,77,-0.194955,945,290.1606264,976.95
2429,540232,587.205,109.09712,57,-0.12243,439.5,6.989255408,441.45
2469,540624,587.205,128.91705,59,-0.12243,439.5,6.989255408,441.45
2470,540625,587.205,128.91705,60,-0.12243,439.5,6.989255408,441.45
2480,542525,587.205,128.91705,51,-0.12243,439.5,6.989255408,441.45
2482,542527,587.205,128.91705,53,-0.12243,439.5,6.989255408,441.45
2409,540102,587.205,161.16455,85,-0.12243,439.5,6.989255408,441.45
2463,540530,587.205,602.11916,99,-0.12243,439.5,6.989255408,441.45
2481,542526,587.205,128.91705,54,-0.12243,439.5,6.989255408,441.45
2449,540423,587.205,513.2296,160,-0.12243,439.5,6.989255408,441.45
2437,540322,587.205,242.03539,59,-0.12243,439.5,6.989255408,441.45
2448,540422,587.205,206.31242,97,-0.12243,439.5,6.989255408,441.45
2464,540531,587.205,128.91705,50,-0.12243,439.5,6.989255408,441.45
2440,540325,587.205,162.72801,62,-0.12243,439.5,6.989255408,441.45
