Unnamed: 0,PAC,FOOD,NEP,BIO,FOODVALUEC,FOODVALUED,TREEVALUEC,TREEVALUED
947,340722,787.845,343.27167,33,0.44883,493,98.26082135,511.95
948,340802,787.845,343.27167,37,0.44883,493,98.26082135,511.95
949,340803,787.845,315.58223,31,0.44883,493,98.26082135,511.95
950,340811,787.845,326.92378,37,0.44883,493,98.26082135,511.95
951,340822,787.845,332.77402,31,0.44883,493,98.26082135,511.95
952,340825,787.845,379.0908,36,0.44883,493,98.26082135,511.95
953,340826,787.845,376.82708,34,0.44883,493,98.26082135,511.95
954,340827,787.845,341.28038,31,0.44883,493,98.26082135,511.95
955,340828,787.845,383.52623,48,0.44883,493,98.26082135,511.95
956,340881,787.845,339.99043,37,0.44883,493,98.26082135,511.95
957,340882,787.845,377.77712,42,0.44883,493,98.26082135,511.95
958,341002,787.845,421.8676,61,0.44883,493,98.26082135,511.95
959,341003,787.845,385.68035,61,0.44883,493,98.26082135,511.95
960,341004,787.845,421.66237,61,0.44883,493,98.26082135,511.95
961,341021,787.845,429.141,69,0.44883,493,98.26082135,511.95
962,341022,787.845,424.35106,59,0.44883,493,98.26082135,511.95
963,341023,787.845,404.91221,42,0.44883,493,98.26082135,511.95
964,341024,787.845,397.38236,60,0.44883,493,98.26082135,511.95
965,341102,787.845,310.33923,34,0.44883,493,98.26082135,511.95
966,341103,787.845,329.15279,34,0.44883,493,98.26082135,511.95
967,341122,787.845,329.04392,32,0.44883,493,98.26082135,511.95
968,341124,787.845,326.34507,31,0.44883,493,98.26082135,511.95
969,341125,787.845,314.59899,31,0.44883,493,98.26082135,511.95
970,341126,787.845,305.6474,34,0.44883,493,98.26082135,511.95
971,341181,787.845,318.22074,31,0.44883,493,98.26082135,511.95
972,341182,787.845,317.12016,32,0.44883,493,98.26082135,511.95
973,341202,787.845,310.32444,31,0.44883,493,98.26082135,511.95
974,341203,787.845,310.32444,31,0.44883,493,98.26082135,511.95
975,341204,787.845,310.32444,31,0.44883,493,98.26082135,511.95
976,341221,787.845,310.32444,31,0.44883,493,98.26082135,511.95
977,341222,787.845,310.32444,31,0.44883,493,98.26082135,511.95
978,341225,787.845,310.32444,31,0.44883,493,98.26082135,511.95
979,341226,787.845,310.32444,31,0.44883,493,98.26082135,511.95
980,341282,787.845,310.32444,31,0.44883,493,98.26082135,511.95
981,341302,787.845,294.4616,31,0.44883,493,98.26082135,511.95
982,341321,787.845,265.66223,31,0.44883,493,98.26082135,511.95
983,341322,787.845,274.88848,32,0.44883,493,98.26082135,511.95
984,341323,787.845,290.55481,31,0.44883,493,98.26082135,511.95
985,341324,787.845,250.26032,32,0.44883,493,98.26082135,511.95
986,341502,787.845,323.27054,38,0.44883,493,98.26082135,511.95
987,341503,787.845,323.79274,38,0.44883,493,98.26082135,511.95
988,341504,787.845,274.9055,31,0.44883,493,98.26082135,511.95
989,341522,787.845,262.48445,31,0.44883,493,98.26082135,511.95
990,341523,787.845,336.22174,35,0.44883,493,98.26082135,511.95
991,341524,787.845,357.93953,59,0.44883,493,98.26082135,511.95
992,341525,787.845,357.78901,64,0.44883,493,98.26082135,511.95
993,341602,787.845,357.78901,31,0.44883,493,98.26082135,511.95
994,341621,787.845,357.78901,31,0.44883,493,98.26082135,511.95
995,341622,787.845,274.06889,32,0.44883,493,98.26082135,511.95
996,341623,787.845,274.06889,31,0.44883,493,98.26082135,511.95
997,341702,787.845,352.84846,54,0.44883,493,98.26082135,511.95
998,341721,787.845,350.61219,46,0.44883,493,98.26082135,511.95
999,341722,787.845,380.42036,43,0.44883,493,98.26082135,511.95
1000,341723,787.845,355.19371,58,0.44883,493,98.26082135,511.95
1001,341802,787.845,376.15482,33,0.44883,493,98.26082135,511.95
1002,341821,787.845,359.3942,36,0.44883,493,98.26082135,511.95
1003,341823,787.845,374.42908,47,0.44883,493,98.26082135,511.95
1004,341824,787.845,407.84024,49,0.44883,493,98.26082135,511.95
1005,341825,787.845,387.30097,42,0.44883,493,98.26082135,511.95
1006,341881,787.845,389.87643,55,0.44883,493,98.26082135,511.95
1007,341882,787.845,396.20475,49,0.44883,493,98.26082135,511.95
1237,370614,886.425,353.18834,25,0.51765,587.5,302.8840535,594.45
1207,370212,886.425,447.05388,55,0.51765,587.5,302.8840535,594.45
1193,370103,886.425,354.96859,26,0.51765,587.5,302.8840535,594.45
1222,370402,886.425,354.96859,24,0.51765,587.5,302.8840535,594.45
1221,370323,886.425,288.08391,24,0.51765,587.5,302.8840535,594.45
1234,370611,886.425,358.11265,31,0.51765,587.5,302.8840535,594.45
1236,370613,886.425,369.01071,27,0.51765,587.5,302.8840535,594.45
1209,370214,886.425,413.03229,55,0.51765,587.5,302.8840535,594.45
1242,370686,886.425,362.24363,27,0.51765,587.5,302.8840535,594.45
1273,371002,886.425,424.16237,28,0.51765,587.5,302.8840535,594.45
1216,370304,886.425,264.38261,24,0.51765,587.5,302.8840535,594.45
1291,371328,886.425,295.08231,24,0.51765,587.5,302.8840535,594.45
1235,370612,886.425,398.31556,27,0.51765,587.5,302.8840535,594.45
1201,370117,886.425,270.01778,24,0.51765,587.5,302.8840535,594.45
1229,370503,886.425,269.96369,41,0.51765,587.5,302.8840535,594.45
1215,370303,886.425,228.68446,24,0.51765,587.5,302.8840535,594.45
1247,370705,886.425,271.06032,25,0.51765,587.5,302.8840535,594.45
1286,371323,886.425,289.97862,24,0.51765,587.5,302.8840535,594.45
1196,370112,886.425,248.99817,26,0.51765,587.5,302.8840535,594.45
1267,370902,886.425,211.5509,25,0.51765,587.5,302.8840535,594.45
1214,370302,886.425,266.42734,24,0.51765,587.5,302.8840535,594.45
1238,370681,886.425,334.32998,25,0.51765,587.5,302.8840535,594.45
1277,371102,886.425,356.35128,26,0.51765,587.5,302.8840535,594.45
1206,370211,886.425,357.63667,24,0.51765,587.5,302.8840535,594.45
1276,371083,886.425,370.33925,25,0.51765,587.5,302.8840535,594.45
1279,371121,886.425,338.98837,24,0.51765,587.5,302.8840535,594.45
1248,370724,886.425,279.77867,24,0.51765,587.5,302.8840535,594.45
1250,370781,886.425,266.93954,24,0.51765,587.5,302.8840535,594.45
1275,371082,886.425,457.48019,39,0.51765,587.5,302.8840535,594.45
1274,371003,886.425,424.91183,24,0.51765,587.5,302.8840535,594.45
1249,370725,886.425,259.12178,24,0.51765,587.5,302.8840535,594.45
1260,370828,886.425,271.54593,24,0.51765,587.5,302.8840535,594.45
1253,370784,886.425,280.37448,26,0.51765,587.5,302.8840535,594.45
1289,371326,886.425,284.10873,24,0.51765,587.5,302.8840535,594.45
1241,370685,886.425,334.46076,24,0.51765,587.5,302.8840535,594.45
1200,370116,886.425,256.73674,24,0.51765,587.5,302.8840535,594.45
1278,371103,886.425,363.08495,26,0.51765,587.5,302.8840535,594.45
1283,371312,886.425,201.73111,25,0.51765,587.5,302.8840535,594.45
1228,370502,886.425,269.96369,41,0.51765,587.5,302.8840535,594.45
1271,370982,886.425,269.8363,24,0.51765,587.5,302.8840535,594.45
1284,371321,886.425,291.53879,25,0.51765,587.5,302.8840535,594.45
1280,371122,886.425,301.51275,24,0.51765,587.5,302.8840535,594.45
1218,370306,886.425,249.288,24,0.51765,587.5,302.8840535,594.45
1230,370505,886.425,269.96369,43,0.51765,587.5,302.8840535,594.45
1263,370831,886.425,267.11207,24,0.51765,587.5,302.8840535,594.45
1288,371325,886.425,285.88726,25,0.51765,587.5,302.8840535,594.45
1243,370687,886.425,365.58993,24,0.51765,587.5,302.8840535,594.45
1290,371327,886.425,305.24497,24,0.51765,587.5,302.8840535,594.45
1239,370682,886.425,345.57939,25,0.51765,587.5,302.8840535,594.45
1210,370215,886.425,385.03556,24,0.51765,587.5,302.8840535,594.45
1292,371329,886.425,288.10889,24,0.51765,587.5,302.8840535,594.45
1202,370124,886.425,224.8101,24,0.51765,587.5,302.8840535,594.45
1268,370911,886.425,245.46167,25,0.51765,587.5,302.8840535,594.45
1197,370113,886.425,246.51415,24,0.51765,587.5,302.8840535,594.45
1244,370702,886.425,271.06032,25,0.51765,587.5,302.8840535,594.45
1226,370406,886.425,273.89121,24,0.51765,587.5,302.8840535,594.45
1211,370281,886.425,331.61819,24,0.51765,587.5,302.8840535,594.45
1252,370783,886.425,261.90666,24,0.51765,587.5,302.8840535,594.45
1281,371302,886.425,278.69834,25,0.51765,587.5,302.8840535,594.45
1231,370522,886.425,269.96369,42,0.51765,587.5,302.8840535,594.45
1213,370285,886.425,312.74342,25,0.51765,587.5,302.8840535,594.45
1266,370883,886.425,269.07748,24,0.51765,587.5,302.8840535,594.45
1316,371623,886.425,259.01777,25,0.51765,587.5,302.8840535,594.45
1246,370704,886.425,271.06032,25,0.51765,587.5,302.8840535,594.45
1245,370703,886.425,271.06032,25,0.51765,587.5,302.8840535,594.45
1282,371311,886.425,260.0289,25,0.51765,587.5,302.8840535,594.45
1313,371603,886.425,205.1689,24,0.51765,587.5,302.8840535,594.45
1251,370782,886.425,332.1276,24,0.51765,587.5,302.8840535,594.45
1240,370683,886.425,298.16396,25,0.51765,587.5,302.8840535,594.45
1255,370786,886.425,227.18222,24,0.51765,587.5,302.8840535,594.45
1287,371324,886.425,268.06506,37,0.51765,587.5,302.8840535,594.45
1195,370105,886.425,250.43778,25,0.51765,587.5,302.8840535,594.45
1272,370983,886.425,249.0413,24,0.51765,587.5,302.8840535,594.45
1212,370283,886.425,306.48882,24,0.51765,587.5,302.8840535,594.45
1324,371724,886.425,279.29201,24,0.51765,587.5,302.8840535,594.45
1224,370404,886.425,276.41334,24,0.51765,587.5,302.8840535,594.45
1198,370114,886.425,246.60612,24,0.51765,587.5,302.8840535,594.45
1322,371722,886.425,279.29201,24,0.51765,587.5,302.8840535,594.45
1232,370523,886.425,269.96369,25,0.51765,587.5,302.8840535,594.45
1199,370115,886.425,246.60612,24,0.51765,587.5,302.8840535,594.45
1225,370405,886.425,264.35767,24,0.51765,587.5,302.8840535,594.45
1258,370826,886.425,225.85334,27,0.51765,587.5,302.8840535,594.45
1312,371602,886.425,205.1689,24,0.51765,587.5,302.8840535,594.45
1314,371621,886.425,259.01777,24,0.51765,587.5,302.8840535,594.45
1269,370921,886.425,251.80231,24,0.51765,587.5,302.8840535,594.45
1293,371402,886.425,288.10889,24,0.51765,587.5,302.8840535,594.45
1323,371723,886.425,279.29201,24,0.51765,587.5,302.8840535,594.45
1307,371522,886.425,239.41186,24,0.51765,587.5,302.8840535,594.45
1296,371423,886.425,288.10889,26,0.51765,587.5,302.8840535,594.45
1315,371622,886.425,259.01777,24,0.51765,587.5,302.8840535,594.45
1257,370812,886.425,227.18222,24,0.51765,587.5,302.8840535,594.45
1254,370785,886.425,227.18222,25,0.51765,587.5,302.8840535,594.45
1309,371525,886.425,227.43259,24,0.51765,587.5,302.8840535,594.45
1304,371502,886.425,200.25778,24,0.51765,587.5,302.8840535,594.45
1265,370881,886.425,271.78667,25,0.51765,587.5,302.8840535,594.45
1223,370403,886.425,274.33194,24,0.51765,587.5,302.8840535,594.45
1217,370305,886.425,257.92797,24,0.51765,587.5,302.8840535,594.45
1259,370827,886.425,225.85334,24,0.51765,587.5,302.8840535,594.45
1203,370126,886.425,224.8101,24,0.51765,587.5,302.8840535,594.45
1317,371625,886.425,181.10445,25,0.51765,587.5,302.8840535,594.45
1220,370322,886.425,249.288,24,0.51765,587.5,302.8840535,594.45
1227,370481,886.425,269.96369,24,0.51765,587.5,302.8840535,594.45
1270,370923,886.425,216.59196,24,0.51765,587.5,302.8840535,594.45
1300,371427,886.425,231.25555,24,0.51765,587.5,302.8840535,594.45
1308,371524,886.425,227.43259,24,0.51765,587.5,302.8840535,594.45
1256,370811,886.425,227.18222,26,0.51765,587.5,302.8840535,594.45
1319,371702,886.425,250.63999,24,0.51765,587.5,302.8840535,594.45
1285,371322,886.425,289.53661,24,0.51765,587.5,302.8840535,594.45
1302,371481,886.425,200.25778,24,0.51765,587.5,302.8840535,594.45
1310,371526,886.425,227.43259,24,0.51765,587.5,302.8840535,594.45
1303,371482,886.425,200.25778,24,0.51765,587.5,302.8840535,594.45
1325,371725,886.425,236.89612,24,0.51765,587.5,302.8840535,594.45
1321,371721,886.425,258.54834,24,0.51765,587.5,302.8840535,594.45
1264,370832,886.425,225.52731,24,0.51765,587.5,302.8840535,594.45
1295,371422,886.425,288.10889,24,0.51765,587.5,302.8840535,594.45
1320,371703,886.425,234.90519,24,0.51765,587.5,302.8840535,594.45
1297,371424,886.425,288.10889,24,0.51765,587.5,302.8840535,594.45
1305,371503,886.425,200.25778,24,0.51765,587.5,302.8840535,594.45
1294,371403,886.425,288.10889,24,0.51765,587.5,302.8840535,594.45
1311,371581,886.425,227.43259,25,0.51765,587.5,302.8840535,594.45
1318,371681,886.425,206.15151,25,0.51765,587.5,302.8840535,594.45
1299,371426,886.425,229.00223,24,0.51765,587.5,302.8840535,594.45
1261,370829,886.425,223.08321,24,0.51765,587.5,302.8840535,594.45
1306,371521,886.425,239.41186,24,0.51765,587.5,302.8840535,594.45
1298,371425,886.425,212.91112,25,0.51765,587.5,302.8840535,594.45
1262,370830,886.425,242.50985,25,0.51765,587.5,302.8840535,594.45
1301,371428,886.425,200.25778,24,0.51765,587.5,302.8840535,594.45
1326,371726,886.425,230.78371,24,0.51765,587.5,302.8840535,594.45
1327,371728,886.425,236.70318,24,0.51765,587.5,302.8840535,594.45
1219,370321,886.425,249.288,24,0.51765,587.5,302.8840535,594.45
1834,450102,702.915,617.12802,93,0.016032965,264,88.26118303,310.95
1835,450103,702.915,646.2521,93,0.016032965,264,88.26118303,310.95
1836,450105,702.915,516.44311,93,0.016032965,264,88.26118303,310.95
1837,450107,702.915,563.51988,107,0.016032965,264,88.26118303,310.95
1838,450108,702.915,520.12367,93,0.016032965,264,88.26118303,310.95
1839,450109,702.915,527.47468,93,0.016032965,264,88.26118303,310.95
1840,450110,702.915,594.01314,95,0.016032965,264,88.26118303,310.95
1841,450123,702.915,588.36097,89,0.016032965,264,88.26118303,310.95
1842,450124,702.915,594.65121,90,0.016032965,264,88.26118303,310.95
1843,450125,702.915,529.44009,95,0.016032965,264,88.26118303,310.95
1844,450126,702.915,623.76422,88,0.016032965,264,88.26118303,310.95
1845,450127,702.915,590.70881,77,0.016032965,264,88.26118303,310.95
1847,450203,702.915,475.11795,72,0.016032965,264,88.26118303,310.95
1848,450204,702.915,507.30496,72,0.016032965,264,88.26118303,310.95
1849,450205,702.915,459.6458,89,0.016032965,264,88.26118303,310.95
1850,450206,702.915,459.3683,72,0.016032965,264,88.26118303,310.95
1851,450222,702.915,481.36333,75,0.016032965,264,88.26118303,310.95
1852,450223,702.915,589.05038,75,0.016032965,264,88.26118303,310.95
1853,450224,702.915,458.37502,95,0.016032965,264,88.26118303,310.95
1854,450225,702.915,439.35418,137,0.016032965,264,88.26118303,310.95
1855,450226,702.915,412.65307,84,0.016032965,264,88.26118303,310.95
1857,450303,702.915,468.73112,96,0.016032965,264,88.26118303,310.95
1858,450304,702.915,455.5889,96,0.016032965,264,88.26118303,310.95
1859,450305,702.915,511.10816,96,0.016032965,264,88.26118303,310.95
1860,450311,702.915,429.96778,96,0.016032965,264,88.26118303,310.95
1861,450312,702.915,438.21339,99,0.016032965,264,88.26118303,310.95
1862,450321,702.915,503.20545,83,0.016032965,264,88.26118303,310.95
1863,450323,702.915,459.53173,81,0.016032965,264,88.26118303,310.95
1864,450324,702.915,437.91865,104,0.016032965,264,88.26118303,310.95
1865,450325,702.915,457.27836,127,0.016032965,264,88.26118303,310.95
1866,450326,702.915,485.75374,94,0.016032965,264,88.26118303,310.95
1867,450327,702.915,429.82855,80,0.016032965,264,88.26118303,310.95
1868,450328,702.915,445.22265,142,0.016032965,264,88.26118303,310.95
1869,450329,702.915,436.17686,111,0.016032965,264,88.26118303,310.95
1870,450330,702.915,553.46452,75,0.016032965,264,88.26118303,310.95
1871,450332,702.915,461.78214,83,0.016032965,264,88.26118303,310.95
1872,450381,702.915,533.41233,75,0.016032965,264,88.26118303,310.95
1873,450403,702.915,713.00005,82,0.016032965,264,88.26118303,310.95
1874,450405,702.915,710.16591,82,0.016032965,264,88.26118303,310.95
1875,450406,702.915,718.00581,82,0.016032965,264,88.26118303,310.95
1876,450421,702.915,763.6016,82,0.016032965,264,88.26118303,310.95
1877,450422,702.915,722.18042,78,0.016032965,264,88.26118303,310.95
1878,450423,702.915,739.849,78,0.016032965,264,88.26118303,310.95
1879,450481,702.915,720.20538,75,0.016032965,264,88.26118303,310.95
1881,450503,702.915,386.42637,82,0.016032965,264,88.26118303,310.95
1882,450512,702.915,376.94983,82,0.016032965,264,88.26118303,310.95
1883,450521,702.915,430.22506,82,0.016032965,264,88.26118303,310.95
1884,450602,702.915,426.96761,96,0.016032965,264,88.26118303,310.95
1885,450603,702.915,652.51093,96,0.016032965,264,88.26118303,310.95
1886,450621,702.915,661.10247,141,0.016032965,264,88.26118303,310.95
1887,450681,702.915,677.68092,76,0.016032965,264,88.26118303,310.95
1888,450702,702.915,473.18182,84,0.016032965,264,88.26118303,310.95
1889,450703,702.915,547.53504,84,0.016032965,264,88.26118303,310.95
1890,450721,702.915,506.48634,80,0.016032965,264,88.26118303,310.95
1891,450722,702.915,543.01347,73,0.016032965,264,88.26118303,310.95
1892,450802,702.915,651.42758,72,0.016032965,264,88.26118303,310.95
1893,450803,702.915,593.31638,72,0.016032965,264,88.26118303,310.95
1894,450804,702.915,609.97378,72,0.016032965,264,88.26118303,310.95
1895,450821,702.915,708.99526,78,0.016032965,264,88.26118303,310.95
1896,450881,702.915,661.62617,87,0.016032965,264,88.26118303,310.95
1897,450902,702.915,557.97711,90,0.016032965,264,88.26118303,310.95
1898,450903,702.915,592.51223,90,0.016032965,264,88.26118303,310.95
1899,450921,702.915,697.31771,84,0.016032965,264,88.26118303,310.95
1900,450922,702.915,528.86613,74,0.016032965,264,88.26118303,310.95
1901,450923,702.915,533.74528,78,0.016032965,264,88.26118303,310.95
1902,450924,702.915,587.37135,90,0.016032965,264,88.26118303,310.95
1903,450981,702.915,610.43749,76,0.016032965,264,88.26118303,310.95
1904,451002,702.915,580.99427,108,0.016032965,264,88.26118303,310.95
1905,451003,702.915,567.18681,87,0.016032965,264,88.26118303,310.95
1906,451022,702.915,580.37167,89,0.016032965,264,88.26118303,310.95
1907,451024,702.915,611.31842,98,0.016032965,264,88.26118303,310.95
1908,451026,702.915,644.75772,134,0.016032965,264,88.26118303,310.95
1909,451027,702.915,573.73212,124,0.016032965,264,88.26118303,310.95
1910,451028,702.915,570.52957,101,0.016032965,264,88.26118303,310.95
1911,451029,702.915,617.64883,117,0.016032965,264,88.26118303,310.95
1912,451030,702.915,627.9303,101,0.016032965,264,88.26118303,310.95
1913,451031,702.915,596.24787,117,0.016032965,264,88.26118303,310.95
1914,451081,702.915,611.46223,168,0.016032965,264,88.26118303,310.95
1915,451082,702.915,599.74025,86,0.016032965,264,88.26118303,310.95
1916,451102,702.915,656.09893,105,0.016032965,264,88.26118303,310.95
1917,451103,702.915,613.72807,105,0.016032965,264,88.26118303,310.95
1918,451121,702.915,745.25353,84,0.016032965,264,88.26118303,310.95
1919,451122,702.915,545.99127,81,0.016032965,264,88.26118303,310.95
1920,451123,702.915,463.57202,93,0.016032965,264,88.26118303,310.95
1921,451202,702.915,578.14533,90,0.016032965,264,88.26118303,310.95
1922,451203,702.915,532.11643,68,0.016032965,264,88.26118303,310.95
1923,451221,702.915,532.06908,107,0.016032965,264,88.26118303,310.95
1924,451222,702.915,580.91438,117,0.016032965,264,88.26118303,310.95
1925,451223,702.915,541.62349,85,0.016032965,264,88.26118303,310.95
1926,451224,702.915,575.7798,88,0.016032965,264,88.26118303,310.95
1927,451225,702.915,505.99362,95,0.016032965,264,88.26118303,310.95
1928,451226,702.915,493.33065,123,0.016032965,264,88.26118303,310.95
1929,451227,702.915,578.87712,85,0.016032965,264,88.26118303,310.95
1930,451228,702.915,551.86868,90,0.016032965,264,88.26118303,310.95
1931,451229,702.915,564.13523,73,0.016032965,264,88.26118303,310.95
1932,451302,702.915,449.15346,75,0.016032965,264,88.26118303,310.95
1933,451321,702.915,569.65848,77,0.016032965,264,88.26118303,310.95
1934,451322,702.915,636.12254,77,0.016032965,264,88.26118303,310.95
1935,451323,702.915,634.6051,79,0.016032965,264,88.26118303,310.95
1936,451324,702.915,623.06349,173,0.016032965,264,88.26118303,310.95
1937,451381,702.915,506.21715,72,0.016032965,264,88.26118303,310.95
1938,451402,702.915,604.42079,86,0.016032965,264,88.26118303,310.95
1939,451421,702.915,585.23314,83,0.016032965,264,88.26118303,310.95
1940,451422,702.915,702.62078,144,0.016032965,264,88.26118303,310.95
1941,451423,702.915,635.32744,185,0.016032965,264,88.26118303,310.95
1942,451424,702.915,639.11989,119,0.016032965,264,88.26118303,310.95
1943,451425,702.915,616.35532,84,0.016032965,264,88.26118303,310.95
1944,451481,702.915,623.70012,84,0.016032965,264,88.26118303,310.95
2020,510118,786.09,356.92223,65,0.195495,358.5,280.6347693,361.95
2116,511603,786.09,340.94752,69,0.195495,358.5,280.6347693,361.95
2137,511903,786.09,364.63554,73,0.195495,358.5,280.6347693,361.95
2179,513425,786.09,536.39228,104,0.195495,358.5,280.6347693,361.95
2074,511002,786.09,354.96859,73,0.195495,358.5,280.6347693,361.95
2079,511102,786.09,354.96859,95,0.195495,358.5,280.6347693,361.95
2035,510402,786.09,502.31397,65,0.195495,358.5,280.6347693,361.95
2017,510115,786.09,234.39001,66,0.195495,358.5,280.6347693,361.95
2014,510112,786.09,352.35513,94,0.195495,358.5,280.6347693,361.95
2144,513201,786.09,304.38292,127,0.195495,358.5,280.6347693,361.95
2148,513224,786.09,316.29345,161,0.195495,358.5,280.6347693,361.95
2154,513231,786.09,220.42743,101,0.195495,358.5,280.6347693,361.95
2149,513225,786.09,352.51442,98,0.195495,358.5,280.6347693,361.95
2153,513230,786.09,232.88631,80,0.195495,358.5,280.6347693,361.95
2158,513322,786.09,418.96615,174,0.195495,358.5,280.6347693,361.95
2036,510403,786.09,534.18668,65,0.195495,358.5,280.6347693,361.95
2159,513323,786.09,369.18084,107,0.195495,358.5,280.6347693,361.95
2168,513332,786.09,162.24441,100,0.195495,358.5,280.6347693,361.95
2155,513232,786.09,264.13323,119,0.195495,358.5,280.6347693,361.95
2145,513221,786.09,405.29612,230,0.195495,358.5,280.6347693,361.95
2132,511824,786.09,500.92458,129,0.195495,358.5,280.6347693,361.95
2134,511826,786.09,483.40311,95,0.195495,358.5,280.6347693,361.95
2160,513324,786.09,401.47486,138,0.195495,358.5,280.6347693,361.95
2163,513327,786.09,241.5554,86,0.195495,358.5,280.6347693,361.95
2146,513222,786.09,341.56244,137,0.195495,358.5,280.6347693,361.95
2166,513330,786.09,191.92562,106,0.195495,358.5,280.6347693,361.95
2176,513422,786.09,448.9182,220,0.195495,358.5,280.6347693,361.95
2157,513301,786.09,317.09192,228,0.195495,358.5,280.6347693,361.95
2037,510411,786.09,437.3863,65,0.195495,358.5,280.6347693,361.95
2152,513228,786.09,292.90817,109,0.195495,358.5,280.6347693,361.95
2023,510131,786.09,371.73496,69,0.195495,358.5,280.6347693,361.95
2162,513326,786.09,281.20429,112,0.195495,358.5,280.6347693,361.95
2086,511129,786.09,436.7697,84,0.195495,358.5,280.6347693,361.95
2151,513227,786.09,290.36181,117,0.195495,358.5,280.6347693,361.95
2066,510822,786.09,462.18522,114,0.195495,358.5,280.6347693,361.95
2060,510727,786.09,472.33132,166,0.195495,358.5,280.6347693,361.95
2135,511827,786.09,477.71033,226,0.195495,358.5,280.6347693,361.95
2059,510726,786.09,470.97697,105,0.195495,358.5,280.6347693,361.95
2161,513325,786.09,317.61528,106,0.195495,358.5,280.6347693,361.95
2114,511529,786.09,410.02413,107,0.195495,358.5,280.6347693,361.95
2173,513337,786.09,348.7203,125,0.195495,358.5,280.6347693,361.95
2128,511802,786.09,463.98701,116,0.195495,358.5,280.6347693,361.95
2130,511822,786.09,526.54233,92,0.195495,358.5,280.6347693,361.95
2177,513423,786.09,562.43882,155,0.195495,358.5,280.6347693,361.95
2167,513331,786.09,245.5012,88,0.195495,358.5,280.6347693,361.95
2147,513223,786.09,374.72544,115,0.195495,358.5,280.6347693,361.95
2186,513432,786.09,553.53752,80,0.195495,358.5,280.6347693,361.95
2062,510802,786.09,434.42138,86,0.195495,358.5,280.6347693,361.95
2133,511825,786.09,473.75295,173,0.195495,358.5,280.6347693,361.95
2103,511424,786.09,457.31165,68,0.195495,358.5,280.6347693,361.95
2019,510117,786.09,360.89588,66,0.195495,358.5,280.6347693,361.95
2087,511132,786.09,486.2195,135,0.195495,358.5,280.6347693,361.95
2064,510812,786.09,422.40959,86,0.195495,358.5,280.6347693,361.95
2184,513430,786.09,485.48082,93,0.195495,358.5,280.6347693,361.95
2102,511423,786.09,475.8242,149,0.195495,358.5,280.6347693,361.95
2080,511111,786.09,415.96631,95,0.195495,358.5,280.6347693,361.95
